time,RR,beat
21289.44,1164,Q
21290.576,1136,Q
21291.732,1156,Q
21292.86,1128,Q
21294.012,1152,Q
21295.148,1136,Q
21296.26,1112,Q
21297.384,1124,Q
21298.492,1108,Q
21299.6,1108,Q
21300.712,1112,Q
21301.788,1076,Q
21302.852,1064,Q
21303.896,1044,Q
21304.948,1052,Q
21305.992,1044,Q
21307.004,1012,Q
21308.032,1028,Q
21309.084,1052,Q
21310.2,1116,Q
21311.356,1156,Q
21312.548,1192,Q
21313.724,1176,Q
21314.924,1200,Q
21316.104,1180,Q
21317.276,1172,Q
21318.444,1168,Q
21319.632,1188,Q
21320.796,1164,Q
21321.948,1152,Q
21323.116,1168,Q
21324.264,1148,Q
21325.408,1144,Q
21326.544,1136,Q
21327.672,1128,Q
21328.796,1124,Q
21329.92,1124,Q
21331.056,1136,Q
21332.22,1164,Q
21333.348,1128,Q
21334.548,1200,Q
21335.712,1164,Q
21336.904,1192,Q
21338.092,1188,Q
21339.292,1200,Q
21340.464,1172,Q
21341.656,1192,Q
21342.832,1176,Q
21344.02,1188,Q
21345.212,1192,Q
21346.388,1176,Q
21347.572,1184,Q
21348.756,1184,Q
21349.956,1200,Q
21351.144,1188,Q
21351.756,612,V
21353.376,1620,Q
21354.524,1148,Q
21355.668,1144,Q
21356.82,1152,Q
21357.988,1168,Q
21359.156,1168,Q
21360.364,1208,Q
21361.548,1184,Q
21362.744,1196,Q
21363.96,1216,Q
21365.18,1220,Q
21366.376,1196,Q
21367.536,1160,Q
21368.7,1164,Q
21369.824,1124,Q
21370.984,1160,Q
21372.096,1112,Q
21373.22,1124,Q
21374.336,1116,Q
21375.48,1144,Q
21376.632,1152,Q
21377.752,1120,Q
21378.892,1140,Q
21380.008,1116,Q
21381.116,1108,Q
21382.22,1104,Q
21383.332,1112,Q
21384.472,1140,Q
21385.592,1120,Q
21386.724,1132,Q
21387.824,1100,Q
21388.912,1088,Q
21390.016,1104,Q
21391.088,1072,Q
21392.168,1080,Q
21393.248,1080,Q
21394.332,1084,Q
21395.388,1056,Q
21396.472,1084,Q
21397.568,1096,Q
21398.676,1108,Q
21399.784,1108,Q
21400.904,1120,Q
21402.032,1128,Q
21403.148,1116,Q
21404.272,1124,Q
21405.38,1108,Q
21406.5,1120,Q
21407.608,1108,Q
21408.708,1100,Q
21409.816,1108,Q
21410.924,1108,Q
21412.028,1104,Q
21413.144,1116,Q
21414.272,1128,Q
21415.42,1148,Q
21416.536,1116,Q
21417.62,1084,Q
21418.724,1104,Q
21419.76,1036,Q
21420.812,1052,Q
21421.844,1032,Q
21422.848,1004,Q
21423.872,1024,Q
21424.9,1028,Q
21425.972,1072,Q
21427.04,1068,Q
21428.176,1136,Q
21429.296,1120,Q
21430.452,1156,Q
21431.58,1128,Q
21432.756,1176,Q
21433.908,1152,Q
21435.088,1180,Q
21436.256,1168,Q
21437.436,1180,Q
21438.588,1152,Q
21439.68,1092,Q
21440.716,1036,Q
21441.76,1044,Q
21442.772,1012,Q
21443.752,980,Q
21444.8,1048,Q
21445.868,1068,Q
21447.0,1132,Q
21448.184,1184,Q
21449.388,1204,Q
21450.628,1240,Q
21451.876,1248,Q
21453.108,1232,Q
21454.352,1244,Q
21455.588,1236,Q
21456.832,1244,Q
21458.04,1208,Q
21459.268,1228,Q
21460.484,1216,Q
21461.62,1136,Q
21462.74,1120,Q
21463.864,1124,Q
21465.008,1144,Q
21466.144,1136,Q
21467.304,1160,Q
21467.784,480,V
21469.448,1664,Q
21470.668,1220,Q
21471.836,1168,Q
21473.0,1164,Q
21474.196,1196,Q
21475.364,1168,Q
21476.536,1172,Q
21477.684,1148,Q
21478.812,1128,Q
21479.94,1128,Q
21481.104,1164,Q
21482.272,1168,Q
21483.476,1204,Q
21484.668,1192,Q
21485.872,1204,Q
21487.056,1184,Q
21488.24,1184,Q
21489.412,1172,Q
21490.596,1184,Q
21491.772,1176,Q
21492.952,1180,Q
21494.112,1160,Q
21495.272,1160,Q
21496.4,1128,Q
21497.524,1124,Q
21498.652,1128,Q
21499.792,1140,Q
21500.88,1088,Q
21501.976,1096,Q
21503.02,1044,Q
21504.06,1040,Q
21505.096,1036,Q
21506.112,1016,Q
21507.196,1084,Q
21508.34,1144,Q
21509.508,1168,Q
21510.72,1212,Q
21511.94,1220,Q
21513.196,1256,Q
21514.428,1232,Q
21515.68,1252,Q
21516.916,1236,Q
21518.12,1204,Q
21519.328,1208,Q
21520.508,1180,Q
21521.712,1204,Q
21522.904,1192,Q
21524.108,1204,Q
21525.284,1176,Q
21526.488,1204,Q
21527.668,1180,Q
21528.86,1192,Q
21530.02,1160,Q
21531.208,1188,Q
21532.38,1172,Q
21533.576,1196,Q
21534.768,1192,Q
21535.972,1204,Q
21537.188,1216,Q
21538.408,1220,Q
21539.6,1192,Q
21540.744,1144,Q
21541.876,1132,Q
21543.032,1156,Q
21544.16,1128,Q
21545.316,1156,Q
21546.476,1160,Q
21547.668,1192,Q
21548.836,1168,Q
21550.012,1176,Q
21551.168,1156,Q
21552.292,1124,Q
21553.368,1076,Q
21554.444,1076,Q
21555.54,1096,Q
21556.7,1160,Q
21557.868,1168,Q
21559.048,1180,Q
21560.212,1164,Q
21561.348,1136,Q
21562.452,1104,Q
21563.552,1100,Q
21564.604,1052,Q
21565.672,1068,Q
21566.712,1040,Q
21567.728,1016,Q
21568.784,1056,Q
21569.86,1076,Q
21570.96,1100,Q
21572.124,1164,Q
21573.284,1160,Q
21574.44,1156,Q
21575.58,1140,Q
21576.752,1172,Q
21577.956,1204,Q
21579.196,1240,Q
21580.404,1208,Q
21581.632,1228,Q
21582.844,1212,Q
21584.012,1168,Q
21585.232,1220,Q
21586.412,1180,Q
21587.596,1184,Q
21588.76,1164,Q
21589.916,1156,Q
21591.096,1180,Q
21592.252,1156,Q
21593.408,1156,Q
21594.588,1180,Q
21595.752,1164,Q
21596.912,1160,Q
21598.068,1156,Q
21599.208,1140,Q
21600.356,1148,Q
21601.484,1128,Q
21602.608,1124,Q
21603.748,1140,Q
21604.884,1136,Q
21606.024,1140,Q
21607.172,1148,Q
21608.348,1176,Q
21609.524,1176,Q
21610.688,1164,Q
21611.848,1160,Q
21612.964,1116,Q
21614.14,1176,Q
21615.284,1144,Q
21616.428,1144,Q
21617.568,1140,Q
21618.732,1164,Q
21619.864,1132,Q
21621.028,1164,Q
21622.172,1144,Q
21623.26,1088,Q
21624.356,1096,Q
21625.408,1052,Q
21626.464,1056,Q
21627.528,1064,Q
21628.608,1080,Q
21629.688,1080,Q
21630.756,1068,Q
21631.82,1064,Q
21632.9,1080,Q
21633.996,1096,Q
21635.076,1080,Q
21636.176,1100,Q
21637.284,1108,Q
21638.416,1132,Q
21639.512,1096,Q
21640.612,1100,Q
21641.724,1112,Q
21642.82,1096,Q
21643.908,1088,Q
21645.012,1104,Q
21646.108,1096,Q
21647.192,1084,Q
21648.28,1088,Q
21649.344,1064,Q
21650.412,1068,Q
21651.488,1076,Q
21652.572,1084,Q
21653.66,1088,Q
21654.744,1084,Q
21655.816,1072,Q
21656.872,1056,Q
21657.904,1032,Q
21658.928,1024,Q
21659.94,1012,Q
21660.896,956,Q
21661.848,952,Q
21662.852,1004,Q
21663.872,1020,Q
21664.9,1028,Q
21665.956,1056,Q
21666.948,992,Q
21668.024,1076,Q
21668.948,924,Q
21670.012,1064,Q
21670.924,912,Q
21671.888,964,Q
21672.752,864,Q
21673.7,948,Q
21674.62,920,Q
21675.48,860,Q
21676.444,964,Q
21677.236,792,A
21678.2,964,Q
21679.004,804,Q
21679.96,956,Q
21680.852,892,Q
21681.888,1036,Q
21682.76,872,Q
21683.824,1064,Q
21684.672,848,Q
21685.692,1020,Q
21686.6,908,Q
21687.632,1032,Q
21688.668,1036,Q
21689.572,904,Q
21690.668,1096,Q
21691.524,856,Q
21692.508,984,Q
21693.448,940,Q
21694.296,848,Q
21695.304,1008,Q
21696.204,900,Q
21697.244,1040,Q
21698.208,964,Q
21699.3,1092,Q
21700.3,1000,Q
21701.436,1136,Q
21702.448,1012,Q
21703.568,1120,Q
21704.856,1288,Q
21706.196,1340,Q
21707.52,1324,Q
21708.776,1256,Q
21710.032,1256,Q
21711.216,1184,Q
21712.404,1188,Q
21713.592,1188,Q
21714.784,1192,Q
21715.96,1176,Q
21717.14,1180,Q
21718.3,1160,Q
21719.524,1224,Q
21720.688,1164,Q
21721.936,1248,Q
21723.156,1220,Q
21724.308,1152,Q
21725.528,1220,Q
21726.676,1148,Q
21727.86,1184,Q
21729.008,1148,Q
21730.176,1168,Q
21731.272,1096,Q
21732.376,1104,Q
21733.524,1148,Q
21734.66,1136,Q
21735.824,1164,Q
21736.96,1136,Q
21738.108,1148,Q
21739.256,1148,Q
21740.372,1116,Q
21741.452,1080,Q
21742.552,1100,Q
21743.608,1056,Q
21744.628,1020,Q
21745.664,1036,Q
21746.816,1152,Q
21748.064,1248,Q
21749.296,1232,Q
21750.536,1240,Q
21751.756,1220,Q
21752.972,1216,Q
21754.148,1176,Q
21755.26,1112,Q
21756.34,1080,Q
21757.428,1088,Q
21758.516,1088,Q
21759.576,1060,Q
21760.648,1072,Q
21761.68,1032,Q
21762.676,996,Q
21763.696,1020,Q
21764.752,1056,Q
21765.848,1096,Q
21767.016,1168,Q
21768.204,1188,Q
21769.4,1196,Q
21770.592,1192,Q
21771.892,1300,Q
21773.044,1152,Q
21774.264,1220,Q
21775.484,1220,Q
21776.68,1196,Q
21777.816,1136,Q
21778.936,1120,Q
21780.104,1168,Q
21781.228,1124,Q
21782.344,1116,Q
21783.436,1092,Q
21784.524,1088,Q
21785.552,1028,Q
21786.612,1060,Q
21787.656,1044,Q
21788.68,1024,Q
21789.732,1052,Q
21790.82,1088,Q
21791.944,1124,Q
21793.084,1140,Q
21794.2,1116,Q
21795.344,1144,Q
21796.512,1168,Q
21797.664,1152,Q
21798.82,1156,Q
21800.004,1184,Q
21801.172,1168,Q
21802.356,1184,Q
21803.508,1152,Q
21804.704,1196,Q
21805.9,1196,Q
21807.152,1252,Q
21808.376,1224,Q
21809.584,1208,Q
21810.84,1256,Q
21812.084,1244,Q
21813.352,1268,Q
21814.58,1228,Q
21815.84,1260,Q
21817.06,1220,Q
21818.28,1220,Q
21819.54,1260,Q
21820.76,1220,Q
21822.008,1248,Q
21823.184,1176,Q
21824.328,1144,Q
21825.556,1228,Q
21826.7,1144,Q
21827.836,1136,Q
21829.024,1188,Q
21830.172,1148,Q
21831.36,1188,Q
21832.492,1132,Q
21833.664,1172,Q
21834.768,1104,Q
21835.9,1132,Q
21836.992,1092,Q
21838.12,1128,Q
21839.224,1104,Q
21840.34,1116,Q
21841.46,1120,Q
21842.6,1140,Q
21843.732,1132,Q
21844.884,1152,Q
21846.04,1156,Q
21847.192,1152,Q
21848.36,1168,Q
21849.532,1172,Q
21850.636,1104,Q
21851.776,1140,Q
21852.88,1104,Q
21853.968,1088,Q
21855.068,1100,Q
21856.156,1088,Q
21857.292,1136,Q
21858.412,1120,Q
21859.524,1112,Q
21860.668,1144,Q
21861.808,1140,Q
21862.976,1168,Q
21864.092,1116,Q
21865.176,1084,Q
21866.272,1096,Q
21867.396,1124,Q
21868.536,1140,Q
21869.696,1160,Q
21870.936,1240,Q
21872.104,1168,Q
21873.248,1144,Q
21874.352,1104,Q
21875.512,1160,Q
21876.584,1072,Q
21877.692,1108,Q
21878.792,1100,Q
21879.936,1144,Q
21881.076,1140,Q
21882.248,1172,Q
21883.412,1164,Q
21884.604,1192,Q
21885.784,1180,Q
21886.996,1212,Q
21888.204,1208,Q
21889.4,1196,Q
21890.64,1240,Q
21891.856,1216,Q
21893.068,1212,Q
21894.264,1196,Q
21895.456,1192,Q
21896.676,1220,Q
21897.896,1220,Q
21899.14,1244,Q
21900.36,1220,Q
21901.564,1204,Q
21902.78,1216,Q
21904.016,1236,Q
21905.22,1204,Q
21906.396,1176,Q
21907.536,1140,Q
21908.716,1180,Q
21909.892,1176,Q
21911.096,1204,Q
21912.316,1220,Q
21913.536,1220,Q
21914.812,1276,Q
21916.064,1252,Q
21917.276,1212,Q
21918.512,1236,Q
21919.744,1232,Q
21921.032,1288,Q
21922.284,1252,Q
21923.564,1280,Q
21924.812,1248,Q
21926.116,1304,Q
21927.344,1228,Q
21928.612,1268,Q
21929.856,1244,Q
21931.108,1252,Q
21932.34,1232,Q
21933.576,1236,Q
21934.8,1224,Q
21936.044,1244,Q
21937.28,1236,Q
21938.52,1240,Q
21939.7,1180,Q
21940.896,1196,Q
21942.076,1180,Q
21943.248,1172,Q
21944.432,1184,Q
21945.624,1192,Q
21946.832,1208,Q
21948.06,1228,Q
21949.296,1236,Q
21950.476,1180,Q
21951.728,1252,Q
21952.932,1204,Q
21954.12,1188,Q
21955.32,1200,Q
21956.492,1172,Q
21957.648,1156,Q
21958.808,1160,Q
21959.992,1184,Q
21961.152,1160,Q
21962.292,1140,Q
21963.38,1088,Q
21964.468,1088,Q
21965.62,1152,Q
21966.728,1108,Q
21967.496,768,A
21968.724,1228,Q
21969.936,1212,Q
21971.12,1184,Q
21972.32,1200,Q
21973.544,1224,Q
21974.776,1232,Q
21976.024,1248,Q
21977.28,1256,Q
21978.508,1228,Q
21979.748,1240,Q
21981.016,1268,Q
21982.28,1264,Q
21983.504,1224,Q
21984.764,1260,Q
21986.012,1248,Q
21987.28,1268,Q
21988.492,1212,Q
21989.724,1232,Q
21990.92,1196,Q
21992.112,1192,Q
21993.268,1156,Q
21994.408,1140,Q
21995.544,1136,Q
21996.696,1152,Q
21997.828,1132,Q
21998.942,1114,Z
22000.056,1114,Q
22001.196,1140,Q
22002.308,1112,Q
22003.46,1152,Q
22004.616,1156,Q
22005.808,1192,Q
22006.948,1140,Q
22008.064,1116,Q
22009.188,1124,Q
22010.336,1148,Q
22011.46,1124,Q
22012.628,1168,Q
22013.72,1092,Q
22014.836,1116,Q
22016.024,1188,Q
22017.272,1248,Q
22018.56,1288,Q
22019.82,1260,Q
22021.092,1272,Q
22022.376,1284,Q
22023.644,1268,Q
22024.944,1300,Q
22026.228,1284,Q
22027.564,1336,Q
22028.8,1236,Q
22030.088,1288,Q
22031.304,1216,Q
22032.556,1252,Q
22033.74,1184,Q
22034.98,1240,Q
22036.176,1196,Q
22037.412,1236,Q
22038.636,1224,Q
22039.884,1248,Q
22041.112,1228,Q
22042.388,1276,Q
22043.588,1200,Q
22044.844,1256,Q
22046.084,1240,Q
22047.436,1352,Q
22048.72,1284,Q
22050.012,1292,Q
22051.324,1312,Q
22052.572,1248,Q
22053.856,1284,Q
22055.132,1276,Q
22056.416,1284,Q
22057.68,1264,Q
22058.98,1300,Q
22060.244,1264,Q
22061.548,1304,Q
22062.812,1264,Q
22064.108,1296,Q
22065.352,1244,Q
22066.624,1272,Q
22067.844,1220,Q
22069.088,1244,Q
22070.288,1200,Q
22071.492,1204,Q
22072.696,1204,Q
22073.884,1188,Q
22075.124,1240,Q
22076.368,1244,Q
22077.62,1252,Q
22078.856,1236,Q
22080.116,1260,Q
22081.352,1236,Q
22082.66,1308,Q
22083.896,1236,Q
22085.172,1276,Q
22086.392,1220,Q
22087.624,1232,Q
22088.86,1236,Q
22090.096,1236,Q
22091.284,1188,Q
22092.46,1176,Q
22093.616,1156,Q
22094.78,1164,Q
22095.94,1160,Q
22097.136,1196,Q
22098.32,1184,Q
22099.572,1252,Q
22100.78,1208,Q
22102.072,1292,Q
22103.316,1244,Q
22104.58,1264,Q
22105.816,1236,Q
22107.076,1260,Q
22108.268,1192,Q
22109.472,1204,Q
22110.596,1124,Q
22111.76,1164,Q
22112.948,1188,Q
22114.116,1168,Q
22115.324,1208,Q
22116.552,1228,Q
22117.736,1184,Q
22118.904,1168,Q
22120.104,1200,Q
22121.364,1260,Q
22122.552,1188,Q
22123.756,1204,Q
22124.916,1160,Q
22126.136,1220,Q
22127.328,1192,Q
22128.528,1200,Q
22129.736,1208,Q
22130.976,1240,Q
22132.196,1220,Q
22133.436,1240,Q
22134.64,1204,Q
22135.868,1228,Q
22137.096,1228,Q
22138.352,1256,Q
22139.568,1216,Q
22140.828,1260,Q
22142.084,1256,Q
22143.356,1272,Q
22144.6,1244,Q
22145.864,1264,Q
22147.112,1248,Q
22148.372,1260,Q
22149.604,1232,Q
22150.752,1148,Q
22151.92,1168,Q
22153.068,1148,Q
22154.196,1128,Q
22155.36,1164,Q
22156.508,1148,Q
22157.664,1156,Q
22158.816,1152,Q
22159.96,1144,Q
22161.136,1176,Q
22162.284,1148,Q
22163.44,1156,Q
22164.588,1148,Q
22165.772,1184,Q
22166.932,1160,Q
22168.14,1208,Q
22169.308,1168,Q
22170.48,1172,Q
22171.664,1184,Q
22172.856,1192,Q
22174.04,1184,Q
22175.18,1140,Q
22176.332,1152,Q
22177.44,1108,Q
22178.544,1104,Q
22179.656,1112,Q
22180.776,1120,Q
22181.936,1160,Q
22183.112,1176,Q
22184.26,1148,Q
22185.404,1144,Q
22186.58,1176,Q
22187.724,1144,Q
22188.892,1168,Q
22190.012,1120,Q
22191.156,1144,Q
22192.276,1120,Q
22193.42,1144,Q
22194.552,1132,Q
22195.744,1192,Q
22196.876,1132,Q
22198.052,1176,Q
22199.204,1152,Q
22200.384,1180,Q
22201.524,1140,Q
22202.728,1204,Q
22203.88,1152,Q
22205.052,1172,Q
22206.212,1160,Q
22207.344,1132,Q
22208.536,1192,Q
22209.712,1176,Q
22210.86,1148,Q
22212.052,1192,Q
22213.24,1188,Q
22214.452,1212,Q
22215.656,1204,Q
22216.904,1248,Q
22218.12,1216,Q
22219.32,1200,Q
22220.5,1180,Q
22221.664,1164,Q
22222.808,1144,Q
22223.932,1124,Q
22225.028,1096,Q
22226.16,1132,Q
22227.26,1100,Q
22228.396,1136,Q
22229.544,1148,Q
22230.76,1216,Q
22231.972,1212,Q
22233.252,1280,Q
22234.548,1296,Q
22235.824,1276,Q
22237.084,1260,Q
22238.352,1268,Q
22239.604,1252,Q
22240.888,1284,Q
22242.128,1240,Q
22243.424,1296,Q
22244.676,1252,Q
22245.948,1272,Q
22247.176,1228,Q
22248.424,1248,Q
22249.64,1216,Q
22250.844,1204,Q
22252.068,1224,Q
22253.264,1196,Q
22254.448,1184,Q
22255.62,1172,Q
22256.804,1184,Q
22257.98,1176,Q
22259.128,1148,Q
22260.328,1200,Q
22261.5,1172,Q
22262.72,1220,Q
22263.904,1184,Q
22265.124,1220,Q
22266.328,1204,Q
22267.564,1236,Q
22268.768,1204,Q
22269.992,1224,Q
22271.188,1196,Q
22272.436,1248,Q
22273.66,1224,Q
22274.876,1216,Q
22276.036,1160,Q
22277.192,1156,Q
22278.344,1152,Q
22279.544,1200,Q
22280.72,1176,Q
22281.936,1216,Q
22283.156,1220,Q
22284.456,1300,Q
22285.724,1268,Q
22287.0,1276,Q
22288.228,1228,Q
22289.488,1260,Q
22290.712,1224,Q
22291.96,1248,Q
22293.16,1200,Q
22294.38,1220,Q
22295.6,1220,Q
22296.816,1216,Q
22297.996,1180,Q
22299.228,1232,Q
22300.436,1208,Q
22301.66,1224,Q
22302.876,1216,Q
22304.092,1216,Q
22305.268,1176,Q
22306.4,1132,Q
22307.512,1112,Q
22308.584,1072,Q
22309.628,1044,Q
22310.712,1084,Q
22311.868,1156,Q
22313.056,1188,Q
22314.288,1232,Q
22315.56,1272,Q
22316.888,1328,Q
22318.208,1320,Q
22319.516,1308,Q
22320.824,1308,Q
22322.108,1284,Q
22323.4,1292,Q
22324.676,1276,Q
22325.952,1276,Q
22327.216,1264,Q
22328.48,1264,Q
22329.728,1248,Q
22330.936,1208,Q
22332.152,1216,Q
22333.332,1180,Q
22334.516,1184,Q
22335.62,1104,Q
22336.784,1164,Q
22337.94,1156,Q
22339.088,1148,Q
22340.284,1196,Q
22341.504,1220,Q
22342.716,1212,Q
22343.948,1232,Q
22345.2,1252,Q
22346.436,1236,Q
22347.696,1260,Q
22348.916,1220,Q
22350.152,1236,Q
22351.356,1204,Q
22352.56,1204,Q
22353.732,1172,Q
22354.908,1176,Q
22356.08,1172,Q
22357.268,1188,Q
22358.452,1184,Q
22359.616,1164,Q
22360.804,1188,Q
22361.968,1164,Q
22363.156,1188,Q
22364.336,1180,Q
22365.528,1192,Q
22366.692,1164,Q
22367.848,1156,Q
22368.968,1120,Q
22370.12,1152,Q
22371.264,1144,Q
22372.424,1160,Q
22373.644,1220,Q
22374.896,1252,Q
22376.144,1248,Q
22377.38,1236,Q
22378.652,1272,Q
22379.912,1260,Q
22381.164,1252,Q
22382.42,1256,Q
22383.668,1248,Q
22384.944,1276,Q
22386.192,1248,Q
22387.424,1232,Q
22388.66,1236,Q
22389.904,1244,Q
22391.148,1244,Q
22392.376,1228,Q
22393.604,1228,Q
22394.804,1200,Q
22396.072,1268,Q
22397.256,1184,Q
22398.46,1204,Q
22399.588,1128,Q
22400.756,1168,Q
22401.932,1176,Q
22403.088,1156,Q
22404.336,1248,Q
22405.564,1228,Q
22406.864,1300,Q
22408.168,1304,Q
22409.488,1320,Q
22410.76,1272,Q
22412.02,1260,Q
22413.32,1300,Q
22414.604,1284,Q
22415.92,1316,Q
22417.224,1304,Q
22418.528,1304,Q
22419.816,1288,Q
22421.1,1284,Q
22422.368,1268,Q
22423.684,1316,Q
22424.948,1264,Q
22426.216,1268,Q
22427.46,1244,Q
22428.744,1284,Q
22430.024,1280,Q
22431.32,1296,Q
22432.572,1252,Q
22433.844,1272,Q
22435.1,1256,Q
22436.364,1264,Q
22437.616,1252,Q
22438.888,1272,Q
22440.144,1256,Q
22441.376,1232,Q
22442.588,1212,Q
22443.78,1192,Q
22444.948,1168,Q
22446.12,1172,Q
22447.296,1176,Q
22448.468,1172,Q
22449.676,1208,Q
22450.908,1232,Q
22452.168,1260,Q
22453.468,1300,Q
22454.72,1252,Q
22455.992,1272,Q
22457.24,1248,Q
22458.524,1284,Q
22459.784,1260,Q
22461.036,1252,Q
22462.32,1284,Q
22463.56,1240,Q
22464.8,1240,Q
22466.024,1224,Q
22467.248,1224,Q
22468.5,1252,Q
22469.708,1208,Q
22470.924,1216,Q
22472.14,1216,Q
22473.34,1200,Q
22474.496,1156,Q
22475.676,1180,Q
22476.852,1176,Q
22478.044,1192,Q
22479.252,1208,Q
22480.476,1224,Q
22481.708,1232,Q
22482.904,1196,Q
22484.128,1224,Q
22485.332,1204,Q
22486.524,1192,Q
22487.724,1200,Q
22488.892,1168,Q
22490.064,1172,Q
22491.22,1156,Q
22492.38,1160,Q
22493.508,1128,Q
22494.62,1112,Q
22495.728,1108,Q
22496.856,1128,Q
22497.988,1132,Q
22499.16,1172,Q
22500.336,1176,Q
22501.516,1180,Q
22502.696,1180,Q
22503.896,1200,Q
22505.076,1180,Q
22506.272,1196,Q
22507.46,1188,Q
22508.68,1220,Q
22509.836,1156,Q
22510.992,1156,Q
22512.104,1112,Q
22513.248,1144,Q
22514.368,1120,Q
22515.464,1096,Q
22516.508,1044,Q
22517.524,1016,Q
22518.54,1016,Q
22519.572,1032,Q
22520.636,1064,Q
22521.74,1104,Q
22522.888,1148,Q
22524.096,1208,Q
22525.292,1196,Q
22526.532,1240,Q
22527.744,1212,Q
22528.964,1220,Q
22530.18,1216,Q
22531.408,1228,Q
22532.66,1252,Q
22533.908,1248,Q
22535.136,1228,Q
22536.432,1296,Q
22537.704,1272,Q
22538.948,1244,Q
22540.168,1220,Q
22541.424,1256,Q
22542.624,1200,Q
22543.848,1224,Q
22545.036,1188,Q
22546.24,1204,Q
22547.456,1216,Q
22548.656,1200,Q
22549.888,1232,Q
22551.124,1236,Q
22552.404,1280,Q
22553.612,1208,Q
22554.88,1268,Q
22556.108,1228,Q
22557.324,1216,Q
22558.512,1188,Q
22559.692,1180,Q
22560.816,1124,Q
22561.968,1152,Q
22563.108,1140,Q
22564.288,1180,Q
22565.44,1152,Q
22566.612,1172,Q
22567.78,1168,Q
22568.94,1160,Q
22570.076,1136,Q
22571.268,1192,Q
22572.428,1160,Q
22573.592,1164,Q
22574.712,1120,Q
22575.856,1144,Q
22577.012,1156,Q
22578.184,1172,Q
22579.388,1204,Q
22580.584,1196,Q
22581.816,1232,Q
22583.032,1216,Q
22584.28,1248,Q
22585.504,1224,Q
22586.7,1196,Q
22587.904,1204,Q
22589.08,1176,Q
22590.276,1196,Q
22591.428,1152,Q
22592.572,1144,Q
22593.676,1104,Q
22594.808,1132,Q
22595.936,1128,Q
22597.104,1168,Q
22598.284,1180,Q
22599.524,1240,Q
22600.78,1256,Q
22602.036,1256,Q
22603.256,1220,Q
22604.484,1228,Q
22605.728,1244,Q
22606.988,1260,Q
22608.22,1232,Q
22609.448,1228,Q
22610.652,1204,Q
22611.872,1220,Q
22613.056,1184,Q
22614.244,1188,Q
22615.372,1128,Q
22616.496,1124,Q
22617.576,1080,Q
22618.672,1096,Q
22619.752,1080,Q
22620.832,1080,Q
22621.956,1124,Q
22623.064,1108,Q
22624.236,1172,Q
22625.384,1148,Q
22626.552,1168,Q
22627.72,1168,Q
22628.892,1172,Q
22630.044,1152,Q
22631.22,1176,Q
22632.38,1160,Q
22633.548,1168,Q
22634.724,1176,Q
22635.912,1188,Q
22637.08,1168,Q
22638.26,1180,Q
22639.46,1200,Q
22640.64,1180,Q
22641.84,1200,Q
22643.032,1192,Q
22644.196,1164,Q
22645.356,1160,Q
22646.48,1124,Q
22647.652,1172,Q
22648.8,1148,Q
22649.988,1188,Q
22651.072,1084,Q
22652.22,1148,Q
22653.392,1172,Q
22654.516,1124,Q
22655.58,1064,Q
22656.62,1040,Q
22657.644,1024,Q
22658.648,1004,Q
22659.64,992,Q
22660.628,988,Q
22661.636,1008,Q
22662.648,1012,Q
22663.632,984,Q
22664.596,964,Q
22665.544,948,Q
22666.492,948,Q
22667.436,944,Q
22668.36,924,Q
22669.276,916,Q
22670.176,900,Q
22671.1,924,Q
22672.052,952,Q
22673.02,968,Q
22673.996,976,Q
22675.012,1016,Q
22676.02,1008,Q
22677.012,992,Q
22678.02,1008,Q
22679.048,1028,Q
22680.048,1000,Q
22681.032,984,Q
22682.0,968,Q
22682.976,976,Q
22683.96,984,Q
22684.96,1000,Q
22685.964,1004,Q
22686.972,1008,Q
22688.0,1028,Q
22689.012,1012,Q
22690.024,1012,Q
22691.012,988,Q
22692.008,996,Q
22693.012,1004,Q
22694.012,1000,Q
22695.012,1000,Q
22696.008,996,Q
22696.992,984,Q
22697.96,968,Q
22698.904,944,Q
22699.852,948,Q
22700.784,932,Q
22701.692,908,Q
22702.584,892,Q
22703.468,884,Q
22704.348,880,Q
22705.24,892,Q
22706.112,872,Q
22706.988,876,Q
22707.868,880,Q
22708.716,848,Q
22709.588,872,Q
22710.444,856,Q
22711.32,876,Q
22712.188,868,Q
22713.064,876,Q
22713.948,884,Q
22714.848,900,Q
22715.776,928,Q
22716.688,912,Q
22717.616,928,Q
22718.52,904,Q
22719.436,916,Q
22720.344,908,Q
22721.252,908,Q
22722.168,916,Q
22723.072,904,Q
22724.004,932,Q
22724.932,928,Q
22725.872,940,Q
22726.828,956,Q
22727.756,928,Q
22728.728,972,Q
22729.696,968,Q
22730.648,952,Q
22731.604,956,Q
22732.52,916,Q
22733.428,908,Q
22734.316,888,Q
22735.2,884,Q
22736.08,880,Q
22736.948,868,Q
22737.808,860,Q
22738.672,864,Q
22739.512,840,Q
22740.36,848,Q
22741.196,836,Q
22742.028,832,Q
22742.816,788,Q
22743.7,884,Q
22744.52,820,Q
22745.456,936,Q
22746.356,900,Q
22747.28,924,Q
22748.192,912,Q
22749.1,908,Q
22750.048,948,Q
22750.972,924,Q
22751.876,904,Q
22752.776,900,Q
22753.664,888,Q
22754.544,880,Q
22755.42,876,Q
22756.252,832,Q
22757.06,808,Q
22757.852,792,Q
22758.644,792,Q
22759.356,712,A
22760.248,892,Q
